event,event_latitude,event_longitude,event_document,event_importance,event_date,event_source_name
AFFECT,45.4167,-75.7,['https://ottawacitizen.com/news/local-news/two-left-homeless-by-dovercourt-avenue-house-fire'],['2'],[20201009053000],['ottawacitizen.com']
AFFECT,45.7326,-93.9196,"['https://www.duluthnewstribune.com/news/crime-and-courts/6709168-Duluth-prosecutors-cite-man-who-knocked-phone-out-of-a-reporters-hand-at-counter-rally', 'https://bringmethenews.com/minnesota-news/sun-country-cutting-jobs-due-to-covid-19-pandemic']","['2014', '18']","[20201009004500, 20201009000000]","['duluthnewstribune.com', 'bringmethenews.com']"
AFFECT,46.0,2.0,['https://www.ndtv.com/world-news/even-mild-covid-19-infections-can-leave-people-sick-for-months-study-2307411'],['19'],[20201009053000],['ndtv.com']
AFFECT,46.2579,-123.588,['https://www.chinookobserver.com/life/memoirs-of-a-fish-eating-monster-the-pillar-rock-cannery/article_d1012d1e-099b-11eb-a837-2f4b8d7ea73b.html'],['2014'],[20201009001500],['chinookobserver.com']
AFFECT,47.333333,13.333333,['https://heart.bmj.com/content/early/2020/10/08/heartjnl-2020-317265'],['61'],[20201009040000],['bmj.com']
AFFECT,47.3917,-121.571,['https://www.newsandtribune.com/homeless-coalition-seeking-space-for-emergency-shelter-in-winter/article_a286dbbc-0998-11eb-b561-3748297021fb.html'],['347'],[20201009014500],['newsandtribune.com']
AFFECT,48.4,-89.2333,"['http://www.netnewsledger.com/2020/10/08/october-8-2020-missing-38-year-old-woman-in-thunder-bay/', 'https://www.tbnewswatch.com/local-news/police-seek-missing-38-year-old-2778253']","['2013', '684']","[20201009001500, 20201009000000]","['netnewsledger.com', 'tbnewswatch.com']"
AFFECT,49.25,-123.133,['https://www.nsnews.com/calls-for-homeless-camp-to-be-shut-in-vancouver-park-as-council-considers-plan-1.24217011'],['400'],[20201009001500],['nsnews.com']
AFFECT,49.8833,-97.1667,['https://www.winnipegfreepress.com/local/home-care-clients-decry-state-of-service-wrha-asks-for-patience-572683352.html'],['19'],[20201009014500],['winnipegfreepress.com']
AFFECT,50.0,-114.0,['https://www.dailyheraldtribune.com/news/local-news/feds-give-68-4-million-boost-to-fight-against-albertas-mountain-pine-beetle-infestation/wcm/1b7b51e7-522f-4cbc-a593-05238dd9a549'],['18000000'],[20201009000000],['dailyheraldtribune.com']
AFFECT,50.8333,-0.15,['https://www.dailymail.co.uk/tvshowbiz/article-8821715/Sara-Cox-brushes-claims-shes-drifted-apart-pal-Zoe-Ball.html'],['2'],[20201009004500],['dailymail.co.uk']
AFFECT,51.5,-0.116667,"['https://www.wphm.net/2020/10/08/world-bank-150-million-people-set-to-fall-into-extreme-poverty-due-to-covid-pandemic/', 'https://www.tmcnet.com/topics/articles/2020/10/07/446772-look-the-future-ai-healthcare.htm']","['4', '3']","[20201009040000, 20201009004500]","['wphm.net', 'tmcnet.com']"
AFFECT,51.5,10.5,['https://www.news.com.au/lifestyle/real-life/news-life/twoyearold-boy-drowns-in-lake-after-being-left-behind-by-childcare-staff-on-day-out/news-story/85c47118936d4efcd4324a85e3e22135'],['3'],[20201009001500],['news.com.au']
AFFECT,51.5667,-1.03333,['https://www.hulldailymail.co.uk/news/uk-world-news/plans-scrap-universal-credit-covid-4588695'],['2000000'],[20201009054500],['hulldailymail.co.uk']
AFFECT,53.0,-8.0,['https://www.agriland.ie/farming-news/its-death-by-a-thousand-cuts-timber-industry-calls-for-action-now/'],['2026'],[20201009001500],['agriland.ie']
AFFECT,53.5,-2.21667,['https://www.dailymail.co.uk/debate/article-8821325/Treating-North-like-lab-blatant-misuse-power-writes-DAVID-BLUNKETT.html'],['15000000'],[20201009001500],['dailymail.co.uk']
AFFECT,54.0,-4.0,"['https://www.telegraph.co.uk/politics/2020/10/09/nimco-ali-help-create-new-strategy-tackle-violence-against-women/', 'https://www.bbc.co.uk/news/uk-scotland-highlands-islands-54464620', 'https://www.harringayonline.com/forum/topics/car-explosion-and-no-internet?commentId=844301%3AComment%3A1305789']","['4', '3', '250']","[20201009054500, 20201009004500, 20201009004500]","['telegraph.co.uk', 'bbc.co.uk', 'harringayonline.com']"
AFFECT,54.25,-6.96667,['https://www.herald.ie/news/gardai-looking-to-prosecute-those-flouting-covid-rules-39603329.html'],['27'],[20201009021500],['herald.ie']
AFFECT,59.9167,10.75,['https://www.hindustantimes.com/sex-and-relationships/not-enough-lgbt-artists-in-pop-says-star-known-as-girl-in-red/story-vAb9H49p4t6qGWZHrlJHKM.html'],['19'],[20201009053000],['hindustantimes.com']
AFFECT,60.0,-96.0,['https://www.wine-searcher.com/m/2020/10/wines-covid-winners-and-losers'],['19'],[20201009001500],['wine-searcher.com']
AFFECT,65.0,-18.0,['https://www.southwalesargus.co.uk/news/national/uk-today/18780680.supermarket-actually-cheapest-7-major-brands-ranked-price/'],['7'],[20201009050000],['southwalesargus.co.uk']
AFFECT,68.7667,-81.2,['https://www.cbc.ca/news/canada/north/sanirajak-power-outage-update-1.5756267'],['200'],[20201009040000],['cbc.ca']
ARREST,-43.0333,172.233,['https://www.nzherald.co.nz/nz/covid-19-coronavirus-woman-escapes-isolation-at-grand-millennium-hotel-in-auckland/NZPBESYEIJODEJHCWFDA5VFLTI/'],['8'],[20201009053000],['nzherald.co.nz']
ARREST,-40.9,175.083,['https://www.stuff.co.nz/national/crime/123032709/man-on-drugs-charges-applied-for-licence-to-cultivate-cannabis'],['250'],[20201009004500],['stuff.co.nz']
ARREST,-38.6533,178.004,['https://www.nzherald.co.nz/bay-of-plenty-times/news/election-2020-matthew-hooton-smoking-out-the-truth-in-the-cannabis-debate/K462VUIBRHQ5EACKZ24EHZPQN4/'],['5'],[20201009014500],['nzherald.co.nz']
ARREST,-38.3333,176.75,['https://www.nzherald.co.nz/nz/politics/election-2020-meth-programme-expanded-to-problem-areas-labours-law-and-order-plan/QIRKT3XRF74WIPESV4D4PXV5WQ/'],['9'],[20201009004500],['nzherald.co.nz']
ARREST,-37.8549,144.936,['https://maribyrnonghobsonsbay.starweekly.com.au/news/man-charged-with-altona-meadows-sexual-assaults/'],['22'],[20201009050000],['starweekly.com.au']
ARREST,-36.75,174.583,['https://www.nzdoctor.co.nz/article/undoctored/public-health-experts-urge-yes-vote-cannabis-referendum'],['3'],[20201009014500],['nzdoctor.co.nz']
ARREST,-35.2167,149.083,['https://citynews.com.au/2020/three-year-old-rescued-from-hot-car-in-belconnen/'],['39'],[20201009040000],['citynews.com.au']
ARREST,-33.7338,18.9752,['https://www.netwerk24.com/ZA/Paarl-Post/Nuus/suspect-flees-hospital-bed-20201007-2'],['2'],[20201009054500],['netwerk24.com']
ARREST,-28.1756,153.542,['https://www.ballinaadvocate.com.au/news/north-coast-hospital-worker-absolutely-flattened-i/4115012/'],['3'],[20201009023000],['ballinaadvocate.com.au']
ARREST,-25.0,135.0,"['https://www.dailyexaminer.com.au/news/man-jailed-over-couples-horror-toolbox-deaths/4115727/', 'https://www.cqnews.com.au/news/he-literally-took-my-voice-survivor-speaks-out/4115528/']","['2', '14']","[20201009053000, 20201009021500]","['dailyexaminer.com.au', 'cqnews.com.au']"
ARREST,-19.3167,146.733,['https://www.cairnspost.com.au/news/queensland/woman-raped-in-cranbrook-park-near-ross-river-early-this-morning/news-story/f193e39ef22a8343f7f5421e9fd74283?nk=7002d59aecc10c58b747b068e10c46bb-1602200791'],['12'],[20201009000000],['cairnspost.com.au']
ARREST,-17.9044,31.0142,['https://allafrica.com/stories/202010090012.html'],['30'],[20201009054500],['allafrica.com']
ARREST,-6.75,107.5,['https://www.swoknews.com/ap/business/protests-against-new-labor-law-turn-violent-across-indonesia/article_50c1baee-6f73-5b95-87c7-05ca488b2eba.html'],['209'],[20201009050000],['swoknews.com']
ARREST,-6.17444,106.829,['https://thediplomat.com/2020/10/protests-against-new-labor-law-turn-violent-across-indonesia/'],['200'],[20201009053000],['thediplomat.com']
ARREST,-5.0,120.0,"['https://www.bozemandailychronicle.com/ap_news/business/fishing-boat-owner-pleads-guilty-in-shark-finning-case/article_0b011cee-3f0e-5f26-aa40-87368b021bfb.html', 'https://gazette.com/ap/business/protests-against-new-labor-law-turn-violent-across-indonesia/article_e352b036-48ce-514b-bd5a-c5f6713483b5.html', 'https://www.adelaidenow.com.au/lifestyle/home-garden/french-couple-paid-nearly-10k-for-tiger-cub-they-thought-was-savannah-cat/news-story/68754e9cf1b14ba84f35293eb52b43e9?nk=02f9baff3698ae8624c560fe0ea013f0-1602209000']","['10', '200', '9']","[20201009054500, 20201009023000, 20201009021500]","['bozemandailychronicle.com', 'gazette.com', 'adelaidenow.com.au']"
ARREST,0.0,0.0,"['http://oklahoman.com/article/5673496/four-things-to-know-from-the-district-two-oklahoma-county-commissioner-debate', 'https://www.dailyecho.co.uk/news/18781797.stalker-son-m5-rapist-back-court/', 'https://www.kjrh.com/news/local-news/covid-19-concerns-at-the-tulsa-county-jail', 'https://www.citizensvoice.com/lifestyles/community/columns/w-b-twp-council-passes-noise-ordinance/article_8ad756e0-8f3f-51e6-91a2-453bcfb6bca1.html', 'https://edition.channel5belize.com/archives/209741', 'https://www.dawn.com/news/1584064/one-sided-accountability', 'https://patch.com/florida/carrollwood/man-accused-acts-bestiality-possessing-child-porn', 'https://www.indiatoday.in/cities/noida/story/greater-noida-13-year-old-girl-gangraped-three-accused-detained-1729801-2020-10-09', 'http://www.krde.com/griffin-fire-closure-order-amended/', 'https://www.goshennews.com/news/police-news-suspect-in-shooting-outside-grocery-store-appears-in-court/article_a0ab63f6-0995-11eb-b724-339c05bec014.html', 'https://www.cjonline.com/news/20201008/charges-filed-against-man-accused-of-paying-minor-for-sex-acts', 'https://wezl.iheart.com/featured/lowcountry-headlines/content/2020-10-08-sheriff-teenager-robs-relative-at-gunpoint-shoots-man-multiple-times/', 'https://www.wctrib.com/news/crime-and-courts/6709074-Grove-City-man-faces-attempted-murder-charge-in-alleged-revenge-shooting', 'https://beatricedailysun.com/news/local/crime-and-courts/former-catholic-schools-principal-detained-on-child-porn-production-charge-while-case-pending/article_1989f8a0-1b1e-5328-a702-3cf2b814c1bb.html', 'https://www.kesq.com/news/national-world/2020/10/08/footage-of-a-kansas-city-officer-kneeling-on-the-back-of-a-pregnant-woman-sparks-ongoing-protest/', 'https://www.themonitor.com/2020/10/08/off-duty-border-patrol-agent-accused-driving-drunk-causing-major-traffic-accident/', 'https://www.pantagraph.com/news/local/crime-and-courts/police-victim-airlifted-58-year-old-suspect-charged-in-bloomington-bar-fight/article_907390d8-72cf-5588-867c-2c15b45d16da.html', 'https://www.annistonstar.com/news/crime/lincoln-man-indicted-with-abusing-young-boy/article_4bcc074e-09ba-11eb-9275-e785c06805fd.html', 'https://www.actionnewsnow.com/content/news/DA-Son-will-face-jury-after-being-accused-of-killing-own-mother-572679261.html']","['2', '12', '4', '16', '24', '2000000000', '372', '3', '6', '250', '17', '18', '1', '42', '25', '200', '535', '100', '1000000']","[20201009054500, 20201009054500, 20201009053000, 20201009053000, 20201009053000, 20201009050000, 20201009050000, 20201009023000, 20201009023000, 20201009023000, 20201009021500, 20201009021500, 20201009021500, 20201009021500, 20201009014500, 20201009001500, 20201009001500, 20201009000000, 20201009000000]","['oklahoman.com', 'dailyecho.co.uk', 'kjrh.com', 'citizensvoice.com', 'channel5belize.com', 'dawn.com', 'patch.com', 'indiatoday.in', 'krde.com', 'goshennews.com', 'cjonline.com', 'iheart.com', 'wctrib.com', 'beatricedailysun.com', 'kesq.com', 'themonitor.com', 'pantagraph.com', 'annistonstar.com', 'actionnewsnow.com']"
ARREST,2.5,112.5,"['https://www.malaymail.com/news/what-you-think/2020/10/09/unfettered-powers-fatal-gaps-malaysias-inhumane-crackdown-on-migrants-refug/1911091', 'http://dailyexpress.com.my/news/159612/graft-two-cops-deny/']","['2014', '1']","[20201009040000, 20201009040000]","['malaymail.com', 'dailyexpress.com.my']"
ARREST,3.16667,101.7,['https://www.thestar.com.my/news/nation/2020/10/09/house-break-in-gang-busted'],['5'],[20201009001500],['thestar.com.my']
ARREST,5.4,115.75,['http://dailyexpress.com.my/news/159611/man-charged-with-having-46gm-syabu/'],['2'],[20201009040000],['dailyexpress.com.my']
ARREST,5.41123,100.335,['https://www.thestar.com.my/news/nation/2020/10/09/police-not-necessary-to-wear-face-mask-at-petrol-station'],['6'],[20201009001500],['thestar.com.my']
ARREST,7.0,81.0,['https://themississippilink.com/2020/10/08/leopard-killings-in-sri-lanka-highlight-smuggling-of-feline-body-parts/'],['3'],[20201009040000],['themississippilink.com']
ARREST,8.0,-2.0,['https://www.ghanaweb.com/GhanaHomePage/NewsArchive/PRINPAG-blasts-police-over-arrest-of-Whatsup-News-editor-Tamakloe-1080775'],['4'],[20201009021500],['ghanaweb.com']
ARREST,10.0,-84.0,['https://today.rtl.lu/life/travel/a/1592327.html'],['500'],[20201009000000],['today.rtl.lu']
ARREST,12.9833,77.5833,['https://timesofindia.indiatimes.com/city/bengaluru/bengaluru-bizman-chennai-bank-analyst-held-for-isis-links/articleshow/78565043.cms'],['2'],[20201009014500],['indiatimes.com']
ARREST,13.0,122.0,"['https://cebudailynews.inquirer.net/344726/ex-convict-arrested-again', 'https://www.nme.com/en_asia/news/music/journey-frontman-arnel-pineda-hits-back-at-internet-critics-following-brothers-drug-arrest-2776038']","['2', '136']","[20201009054500, 20201009023000]","['inquirer.net', 'nme.com']"
ARREST,13.1387,123.735,['https://newsinfo.inquirer.net/1345572/almost-p150k-worth-of-shabu-seized-in-camarines-sur-stings-3-nabbed'],['3'],[20201009040000],['inquirer.net']
ARREST,16.166667,107.833333,['https://www.dailyecho.co.uk/news/national/18781357.john-lennon-80-events-held-mark-musical-legends-birthday/'],['11'],[20201009040000],['dailyecho.co.uk']
ARREST,17.0,-4.0,"['https://lta.reuters.com/article/us-mali-security-idUSKBN26T1KE', 'https://news.un.org/en/story/2020/10/1074992', 'https://www.bangkokpost.com/world/1998919/french-italian-captives-freed-with-top-politician-in-mali', 'http://www.elpasoinc.com/news/ap_wire/international/mali-presidency-2-freed-hostages-on-plane-to-capital/article_c00a7264-b5f1-5215-b3cd-22b4dd65b017.html']","['20', '2013', '100', '200']","[20201009053000, 20201009053000, 20201009001500, 20201009001500]","['reuters.com', 'un.org', 'bangkokpost.com', 'elpasoinc.com']"
ARREST,17.4,-89.0667,['https://edition.channel5belize.com/archives/209740'],['8'],[20201009050000],['channel5belize.com']
ARREST,17.4833,75.0,['https://www.aninews.in/news/national/general-news/five-held-with-20-kg-meow-meow-worth-rs-20-cr-in-pune20201009101125/'],['5'],[20201009054500],['aninews.in']
ARREST,18.975,72.8258,['https://www.dnaindia.com/india/report-dna-special-trp-racket-is-big-bad-blot-on-journalism-2848478'],['2'],[20201009014500],['dnaindia.com']
ARREST,20.0,77.0,"['https://www.mid-day.com/articles/trp-scam-households-are-paid-rs-500-to-watch-particular-channels/23032240', 'https://www.orissapost.com/boi-loan-scam-in-mayurbhanj-5-including-ex-manager-handed-14-year-imprisonment-sentences/', 'https://www.freepressjournal.in/mumbai/trp-scam-from-complainant-to-accusation-here-is-what-we-know-so-far', 'https://www.newindianexpress.com/opinions/editorials/2020/oct/09/punishing-childporn-offenders-2207849.html', 'https://www.afr.com/world/asia/netflix-wins-legal-battle-to-screen-bad-boy-billionaires-series-20201009-p563gu']","['4', '5', '2', '41', '3']","[20201009054500, 20201009050000, 20201009040000, 20201009014500, 20201009000000]","['mid-day.com', 'orissapost.com', 'freepressjournal.in', 'newindianexpress.com', 'afr.com']"
ARREST,20.2333,85.8333,['https://www.orissapost.com/minor-girl-brutally-assaulted-over-love-affair-in-nabarangpur-3-held/'],['3'],[20201009021500],['orissapost.com']
ARREST,21.5,81.75,['https://www.mid-day.com/articles/teens-body-exhumed-after-months-to-probe-alleged-gang-rape-after-father-attempts-suicide/23031281'],['5'],[20201009054500],['mid-day.com']
ARREST,22.25,114.166667,"['https://www.ucanews.com/news/trouble-brews-as-china-taiwan-tussle-heats-up/89817', 'https://www.msn.com/en-my/news/national/indonesian-workers-treated-like-animals-in-sabah-detention-centres-report-says/ar-BB19QlzO', 'https://www.9news.com.au/world/ancient-chinese-scroll-sells-for-fifty-seven-million-dollars/e5961d87-771e-4033-b92a-96a3b1aa2457']","['2000000', '33', '3']","[20201009053000, 20201009050000, 20201009000000]","['ucanews.com', 'msn.com', '9news.com.au']"
ARREST,22.5697,88.3697,['https://punemirror.indiatimes.com/news/india/bjp-protests-turn-violent-in-wb/articleshow/78561400.cms'],['500'],[20201009014500],['indiatimes.com']
ARREST,23.95,86.8,['https://indiankanoon.org/doc/126266336/'],['27'],[20201009050000],['indiankanoon.org']
ARREST,24.8667,67.05,['https://www.thenews.com.pk/print/726658-six-teenagers-detained-after-harassment-incident-at-ku'],['6'],[20201009021500],['thenews.com.pk']
ARREST,26.85,80.9167,['https://economictimes.indiatimes.com/news/politics-and-nation/hc-dismisses-habeas-corpus-petition-of-victims-family-says-matter-in-sc/articleshow/78562483.cms'],['2014'],[20201009040000],['indiatimes.com']
ARREST,27.0,30.0,['https://thenationonlineng.net/unsung-heroes-in-virus-era-ii/'],['10'],[20201009021500],['thenationonlineng.net']
ARREST,27.25,80.75,['https://www.aninews.in/news/national/general-news/greater-noida-police-takes-two-accused-into-custody-in-connection-with-rape-of-a-minor20201009104710/'],['2'],[20201009054500],['aninews.in']
ARREST,27.3067,-98.6784,['https://www.lmtonline.com/news/article/MS-13-gang-member-arrested-near-Hebbronville-15632447.php'],['13'],[20201009000000],['lmtonline.com']
