event,event_latitude,event_longitude,event_document,event_importance,event_date,event_source_name
KILL,39.8647,-86.2604,"['https://www.14news.com/2020/10/07/pence-harris-debate-go-trump-recovers-virus/', 'https://www.thestar.com/news/world/us/2020/10/07/pence-harris-debate-to-unfold-as-trump-recovers-from-virus.html', 'https://timesofindia.indiatimes.com/world/us/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/articleshow/78538576.cms', 'https://abc7.com/politics/pence-harris-vp-debate-to-unfold-as-trump-recovers-from-virus/6840637/', 'https://abc13.com/debate-tonight-what-time-is-vp-vice-president/6840637/', 'https://abc7chicago.com/politics/pence-harris-vp-debate-to-unfold-as-trump-recovers-from-virus/6840637/', 'https://www.westport-news.com/news/article/Pence-Harris-debate-to-unfold-as-Trump-recovers-15626889.php', 'https://www.aspendailynews.com/associated_press/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/article_e2be7921-02ae-5c33-a1be-816fa26faf9b.html', 'https://infotel.ca/newsitem/us-election-2020-debate/cp107944969', 'https://www.necn.com/news/politics/decision-2020/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/2332505/', 'https://www.newmilfordspectrum.com/news/article/Pence-Harris-debate-to-unfold-as-Trump-recovers-15626889.php', 'https://abc7news.com/debate-tonight-what-time-is-vp-vice-president/6840637/', 'https://www.wtoc.com/2020/10/07/pence-harris-debate-go-trump-recovers-virus/', 'https://www.lmtonline.com/news/article/Pence-Harris-debate-to-unfold-as-Trump-recovers-15626889.php', 'https://abc7news.com/politics/pence-harris-vp-debate-to-unfold-as-trump-recovers-from-virus/6840637/', 'http://www.tribtown.com/2020/10/06/in-gary-fire/', 'https://www.nbcwashington.com/news/health/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/2438052/', 'https://www.nbcbayarea.com/news/california/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/2376475/', 'https://www.komu.com/news/pence-harris-debate-to-unfold-as-trump-recovers-from-virus', 'https://www.wtvr.com/news/national/pence-harris-debate-to-unfold-as-trump-recovers-from-virus', 'http://www.pentictonherald.ca/news/world_news/article_a5f03eb7-33ee-5c85-9bbf-8e5c9968309d.html', 'https://www.thedailystar.com/news/national/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/article_d3982c72-4bd1-59ca-8683-a50b85b6b1a2.html', 'https://www.wtva.com/content/news/Pence-Harris-debate-to-unfold-as-Trump-recovers-from-virus-572662821.html', 'https://www.khq.com/news/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/article_fa27dbfe-2ab6-580c-9d24-224bf3c0a8c8.html', 'https://www.fox17online.com/news/national/pence-harris-debate-to-unfold-as-trump-recovers-from-virus', 'https://www.wtkr.com/news/national/pence-harris-debate-to-unfold-as-trump-recovers-from-virus', 'https://www.katc.com/news/national/pence-harris-debate-to-unfold-as-trump-recovers-from-virus', 'https://www.nbcnewyork.com/news/local/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/2656017/', 'https://www.nbclosangeles.com/news/politics/decision-2020/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/2440049/', 'https://www.times-news.com/news/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/article_4b69d3cb-81e2-5448-ae5f-8525a9e46244.html', 'https://www.cp24.com/world/pence-harris-debate-to-unfold-as-trump-recovers-from-virus-1.5135810', 'https://www.smdailyjournal.com/news/national/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/article_00a42067-3a6f-5d92-a31c-495c334534d0.html', 'https://www.myjournalcourier.com/news/article/Pence-Harris-debate-to-unfold-as-Trump-recovers-15626889.php', 'http://www.chicagotribune.com/suburbs/post-tribune/ct-ptb-indiana-sg-race-st-1008-20201007-zhlbzmpyknd5bdglzfnlo7bara-story.html', 'http://www.piquenewsmagazine.com/world-news/pence-harris-debate-to-unfold-as-trump-recovers-from-virus-2773367', 'https://tucson.com/news/national/govt-and-politics/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/article_642f9578-b53e-5658-a0c8-0623cf342c5b.html', 'https://www.oregonlive.com/politics/2020/10/vice-presidential-debate-to-unfold-wednesday-as-president-donald-trump-recovers-from-coronavirus.html', 'https://www.trumbulltimes.com/news/article/Pence-Harris-debate-to-unfold-as-Trump-recovers-15626889.php', 'https://www.seattlepi.com/news/article/Pence-Harris-debate-to-unfold-as-Trump-recovers-15626889.php', 'https://www.kristv.com/news/national/pence-harris-debate-to-unfold-as-trump-recovers-from-virus', 'https://www.koaa.com/news/national/pence-harris-debate-to-unfold-as-trump-recovers-from-virus', 'https://www.wlfi.com/content/news/Lafayette-mother-recognized-with-Good-Neighbor-Award-for-creating-Grants-House-572654151.html', 'https://www.timescolonist.com/pence-harris-debate-to-unfold-as-trump-recovers-from-virus-1.24216447', 'https://www.milfordmirror.com/news/article/Pence-Harris-debate-to-unfold-as-Trump-recovers-15626889.php', 'https://www.startribune.com/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/572659202/', 'https://www.wlfi.com/content/news/Indiana-attorney-general-candidates-split-over-virus-powers-572661861.html', 'https://www.princegeorgecitizen.com/news/world/pence-harris-debate-to-unfold-as-trump-recovers-from-virus-1.24216447', 'https://www.heraldbulletin.com/news/nation_world/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/article_af2c8b57-e245-5c82-bd5f-47648321d785.html', 'https://www.nhregister.com/news/article/Pence-Harris-debate-to-unfold-as-Trump-recovers-15626889.php', 'https://www.ksdk.com/article/news/nation-world/pence-harris-vice-presidential-debate/507-784545f7-6776-4503-97cb-54e4c2c01f66', 'https://www.ktbs.com/news/national_politics/pence-harris-debate-to-unfold-as-trump-recovers-from-virus/article_331bd302-6a57-582c-9a1c-cccf60761eaf.html']","['210', '210', '210', '210', '210', '210', '210', '210', '210', '210', '210', '210', '210', '210', '210', '6', '210', '210', '210', '210', '210', '210', '210', '210', '210', '210', '210', '210', '210', '210', '210', '210', '210', '19', '210', '210', '210', '210', '210', '210', '210', '25', '210', '210', '210', '19', '210', '210', '210', '210', '210']","[20201007154500, 20201007154500, 20201007154500, 20201007154500, 20201007154500, 20201007154500, 20201007154500, 20201007154500, 20201007153000, 20201007153000, 20201007153000, 20201007153000, 20201007153000, 20201007153000, 20201007151500, 20201007151500, 20201007151500, 20201007151500, 20201007151500, 20201007150000, 20201007150000, 20201007150000, 20201007150000, 20201007144500, 20201007144500, 20201007143000, 20201007143000, 20201007143000, 20201007143000, 20201007143000, 20201007143000, 20201007141500, 20201007141500, 20201007141500, 20201007141500, 20201007140000, 20201007140000, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007133000, 20201007133000]","['14news.com', 'thestar.com', 'indiatimes.com', 'abc7.com', 'abc13.com', 'abc7chicago.com', 'westport-news.com', 'aspendailynews.com', 'infotel.ca', 'necn.com', 'newmilfordspectrum.com', 'abc7news.com', 'wtoc.com', 'lmtonline.com', 'abc7news.com', 'tribtown.com', 'nbcwashington.com', 'nbcbayarea.com', 'komu.com', 'wtvr.com', 'pentictonherald.ca', 'thedailystar.com', 'wtva.com', 'khq.com', 'fox17online.com', 'wtkr.com', 'katc.com', 'nbcnewyork.com', 'nbclosangeles.com', 'times-news.com', 'cp24.com', 'smdailyjournal.com', 'myjournalcourier.com', 'chicagotribune.com', 'piquenewsmagazine.com', 'tucson.com', 'oregonlive.com', 'trumbulltimes.com', 'seattlepi.com', 'kristv.com', 'koaa.com', 'wlfi.com', 'timescolonist.com', 'milfordmirror.com', 'startribune.com', 'wlfi.com', 'princegeorgecitizen.com', 'heraldbulletin.com', 'nhregister.com', 'ksdk.com', 'ktbs.com']"
KILL,39.9044,116.391,['https://chinadigitaltimes.net/2005/01/zhao-visitors-are-monitored-by-authorities/'],['200'],[20201007150000],['chinadigitaltimes.net']
KILL,39.9272,32.8644,['https://www.aa.com.tr/en/africa/nigeria-reports-126-new-coronavirus-cases-2-deaths/1988025'],['2'],[20201007133000],['aa.com.tr']
KILL,39.9289,116.388,"['https://www.iranherald.com/news/266622121/now-we-have-room-to-speak-but-we-still-have-a-long-way-to-go', 'https://www.thestkittsnevisobserver.com/china-to-world-lets-work-together-to-wipe-out-covid-19/']","['2000000', '19']","[20201007153000, 20201007133000]","['iranherald.com', 'thestkittsnevisobserver.com']"
KILL,39.9523,-75.1638,['https://www.economist.com/1843/2020/10/07/the-epidemic-that-exposed-racial-fissures-in-america-two-centuries-ago'],['10'],[20201007143000],['economist.com']
KILL,39.9709,-75.2366,['https://www.phillyvoice.com/shooting-carroll-park-west-philly-homicide-fatal-gun-violence/'],['12'],[20201007153000],['phillyvoice.com']
KILL,40.0,-4.0,"['https://phys.org/news/2020-10-evidence-massacre-iron-age-village.html', 'https://www.reuters.com/article/us-health-coronavirus-czech/czech-covid-19-cases-surge-government-warns-on-hospital-capacity-idUSKBN26S0LI', 'https://uk.reuters.com/article/uk-health-coronavirus-czech/czech-covid-19-cases-surge-government-warns-on-hospital-capacity-idUKKBN26S0KL', 'https://cruxnow.com/vatican/2020/10/eventual-coronavirus-vaccine-should-belong-to-everyone-pope-says/', 'https://www.malaymail.com/news/money/2020/10/07/spain-to-create-more-than-800000-jobs-in-three-years-with-eu-funds-says-pm/1910528']","['365', '10', '10', '1000000', '32']","[20201007154500, 20201007151500, 20201007150000, 20201007144500, 20201007134500]","['phys.org', 'reuters.com', 'reuters.com', 'cruxnow.com', 'malaymail.com']"
KILL,40.0,45.0,"['https://www.wiltonbulletin.com/news/article/Iran-s-Rouhani-slams-sending-fighters-to-15627126.php', 'https://www.darientimes.com/news/article/Iran-s-Rouhani-slams-sending-fighters-to-15627126.php', 'https://www.channelnewsasia.com/news/world/iran-fears-regional-war-as-fighting-rages-around-nagorno-karabakh-13220356', 'https://www.algemeiner.com/2020/10/07/iran-fears-regional-war-as-fighting-rages-around-nagorno-karabakh/', 'https://indianexpress.com/article/world/irans-rouhani-slams-sending-fighters-to-nagorno-karabakh-6706805/', 'https://www.dawn.com/news/1583754', 'https://armenpress.am/eng/news/1030669/', 'https://www.spectator.co.uk/article/exclusive-interview-azerbaijan-s-view-of-the-armenian-conflict', 'https://armenpress.am/eng/news/1030649/', 'https://www.metro.us/iran-fears-regional-war/']","['30', '30', '300', '300', '30', '300', '5', '161', '60', '300']","[20201007150000, 20201007144500, 20201007141500, 20201007140000, 20201007134500, 20201007133000, 20201007133000, 20201007133000, 20201007133000, 20201007133000]","['wiltonbulletin.com', 'darientimes.com', 'channelnewsasia.com', 'algemeiner.com', 'indianexpress.com', 'dawn.com', 'armenpress.am', 'spectator.co.uk', 'armenpress.am', 'metro.us']"
KILL,40.0,46.5833,['https://armenpress.am/eng/news/1030672/'],['21'],[20201007133000],['armenpress.am']
KILL,40.064,-80.7209,['https://www.washingtontimes.com/news/2020/oct/7/2-bodies-pulled-from-house-that-caught-fire-in-wes/'],['2'],[20201007151500],['washingtontimes.com']
KILL,40.1135,-111.854,"['https://www.jhnewsandguide.com/jackson_hole_daily/state_and_regional/thousands-of-minks-dead-in-covid-outbreak-on-utah-farms/article_03faf907-1f49-5c2b-96fd-6896824e827b.html', 'https://www.heraldextra.com/news/opinion/local-guest-opinions/guest-opinion-we-could-use-next-level-niceness-in-utah-county/article_4777c507-2941-59b0-804f-51265d3bddc6.html', 'http://www.talkradio1170.com/ap-story/5da80256dbadda83a58b0cc9b7183b15']","['2000', '60', '558']","[20201007140000, 20201007134500, 20201007133000]","['jhnewsandguide.com', 'heraldextra.com', 'talkradio1170.com']"
KILL,40.314,-74.5089,"['https://www.pennlive.com/news/2020/10/suspect-wanted-in-pa-triple-shooting.html', 'https://www.nj.com/entertainment/2020/10/new-music-festival-will-raise-money-to-save-njs-endangered-forest.html', 'https://patch.com/new-jersey/wyckoff/nj-expands-coronavirus-travel-quarantine-list-biggest-weeks', 'https://www.foxnews.com/entertainment/amy-locane-melrose-place-resentenced-prison-fears-forgotten-by-children']","['2013', '1000000', '351', '60']","[20201007151500, 20201007151500, 20201007143000, 20201007140000]","['pennlive.com', 'nj.com', 'patch.com', 'foxnews.com']"
KILL,40.3363,-89.0022,"['https://www.decaturradio.com/2020/10/07/statewide-positivity-rate-at-3-4/', 'https://www.onegreenplanet.org/environment/phase-out-gas-cars-protect-voting-rights-and-shut-sanctuary-49-cats-died-petitions-to-sign/', 'https://www.vandaliaradio.com/2020/10/07/illinois-with-another-1617-reported-covid-cases-on-tuesday-32-new-confirmed-deaths/', 'http://www.chicagotribune.com/coronavirus/ct-covid-19-pandemic-chicago-illinois-news-20201007-vqy6xh2bgvfsdowek2h7tpvi2y-story.html', 'https://www.washingtontimes.com/news/2020/oct/6/illinois-sees-1617-new-confirmed-covid-19-cases-32/']","['32', '49', '32', '32', '32']","[20201007153000, 20201007153000, 20201007150000, 20201007144500, 20201007141500]","['decaturradio.com', 'onegreenplanet.org', 'vandaliaradio.com', 'chicagotribune.com', 'washingtontimes.com']"
KILL,40.3736,-82.7755,"['https://www.galioninquirer.com/news/58331/domesticviolencedeaths-onthe-rise', 'https://www.fox19.com/2020/10/07/watch-live-hamilton-co-discuss-being-red-alert-coronavirus/', 'https://www.lenconnect.com/opinion/20201007/covid-numbers-not-adding-up', 'https://www.cincinnati.com/story/news/local/2020/10/07/ohio-domestic-violence-deaths-spike-franklin-county-has-most/3635977001/', 'https://www.wbap.com/2020/10/07/trump-supporters-agree-with-his-view-of-virus-infection/']","['109', '332', '171', '109', '1000000']","[20201007144500, 20201007143000, 20201007140000, 20201007140000, 20201007133000]","['galioninquirer.com', 'fox19.com', 'lenconnect.com', 'cincinnati.com', 'wbap.com']"
KILL,40.4,-3.68333,"['https://www.startribune.com/spain-unveils-economic-recovery-plan-amid-pandemic/572662442/', 'https://wacotrib.com/news/world/spain-unveils-huge-economic-recovery-plan-amid-pandemic/article_099d99d9-f069-526a-8c3b-6e73702bd752.html', 'https://www.local10.com/business/2020/10/07/spain-unveils-economic-recovery-plan-amid-pandemic/', 'https://siouxcityjournal.com/news/world/spain-unveils-economic-recovery-plan-amid-pandemic/article_b061ac6f-5837-535d-ae4a-c838b4c6a6ec.html', 'https://www.ourmidland.com/news/article/Spain-unveils-huge-economic-recovery-plan-amid-15627309.php', 'https://gazette.com/ap/business/spain-unveils-economic-recovery-plan-amid-pandemic/article_205bdc5c-8e24-51b5-96c4-c4098b7e60af.html', 'http://www.dailyjournal.net/2020/10/07/ap-eu-virus-outbreak-spain-economy/', 'http://www.wboc.com/story/42734065/spain-unveils-economic-recovery-plan-amid-pandemic', 'https://accesswdun.com/article/2020/10/944898', 'https://www.680news.com/2020/10/07/spain-unveils-economic-recovery-plan-amid-pandemic/', 'https://www.ksat.com/business/2020/10/07/spain-unveils-economic-recovery-plan-amid-pandemic/', 'https://www.heraldnews.com/ZZ/news/20201007/spain-unveils-huge-economic-recovery-plan-amid-pandemic', 'https://www.ibtimes.com.au/spain-hopes-create-800000-jobs-economic-rescue-plan-1625019', 'https://accesswdun.com/article/2020/10/944942', 'https://www.nhregister.com/news/article/Spain-unveils-huge-economic-recovery-plan-amid-15627309.php', 'https://www.michigansthumb.com/news/article/Spain-unveils-huge-economic-recovery-plan-amid-15627309.php', 'https://missoulian.com/news/world/spain-unveils-huge-economic-recovery-plan-amid-pandemic/article_2cc2abf3-04a8-5a27-959d-205474635bff.html', 'https://www.thehour.com/news/article/Spain-unveils-huge-economic-recovery-plan-amid-15627309.php', 'https://www.ctpost.com/news/article/Spain-unveils-huge-economic-recovery-plan-amid-15627309.php', 'https://www.ibtimes.com/spain-hopes-create-800000-jobs-economic-rescue-plan-3057823', 'https://www.lmtonline.com/news/article/Spain-unveils-huge-economic-recovery-plan-amid-15627309.php', 'https://www.timesargus.com/news/business/spain-unveils-huge-economic-recovery-plan-amid-pandemic/article_7e35b19b-c48d-5e29-9323-3cda8ecb247f.html', 'https://www.theintelligencer.com/news/article/Spain-unveils-huge-economic-recovery-plan-amid-15627309.php', 'https://www.beaumontenterprise.com/news/article/Spain-unveils-huge-economic-recovery-plan-amid-15627309.php']","['480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '32', '480', '480', '480', '480', '480', '480', '32', '480', '480', '480', '480']","[20201007153000, 20201007151500, 20201007151500, 20201007151500, 20201007151500, 20201007151500, 20201007151500, 20201007151500, 20201007150000, 20201007144500, 20201007144500, 20201007144500, 20201007144500, 20201007143000, 20201007143000, 20201007143000, 20201007143000, 20201007141500, 20201007141500, 20201007141500, 20201007134500, 20201007133000, 20201007133000, 20201007133000]","['startribune.com', 'wacotrib.com', 'local10.com', 'siouxcityjournal.com', 'ourmidland.com', 'gazette.com', 'dailyjournal.net', 'wboc.com', 'accesswdun.com', '680news.com', 'ksat.com', 'heraldnews.com', 'ibtimes.com.au', 'accesswdun.com', 'nhregister.com', 'michigansthumb.com', 'missoulian.com', 'thehour.com', 'ctpost.com', 'ibtimes.com', 'lmtonline.com', 'timesargus.com', 'theintelligencer.com', 'beaumontenterprise.com']"
KILL,40.5,47.5,"['https://www.themoscowtimes.com/2020/10/07/i-want-to-join-the-final-battle-armenians-in-russia-flock-to-karabakh-a71686', 'https://www.europesun.com/news/266621154/civilians-bearing-brunt-of-armenia-azerbaijan-fighting', 'https://www.barrons.com/news/conflict-displaces-half-of-karabakh-s-population-official-01602055804', 'https://www.centralasiatimes.com/news/266621154/civilians-bearing-brunt-of-armenia-azerbaijan-fighting', 'https://in.reuters.com/article/armenia-azerbaijan/iran-fears-regional-war-as-azeri-and-armenian-leaders-trade-accusations-idINKBN26S1AW', 'https://isp.netscape.com/news/world/story/0002/20201007/KBN26S1F2_2', 'https://www.russiaherald.com/news/266621154/civilians-bearing-brunt-of-armenia-azerbaijan-fighting', 'https://uk.reuters.com/article/uk-armenia-azerbaijan/iran-fears-regional-war-as-azeri-and-armenian-leaders-trade-accusations-idUKKBN26S19X', 'http://www.msn.com/en-nz/news/world/iran-warns-of-regional-war-over-nagorno-karabakh/ar-BB19N2Ko', 'https://www.parisguardian.com/news/266621154/civilians-bearing-brunt-of-armenia-azerbaijan-fighting', 'https://www.reuters.com/article/us-armenia-azerbaijan/iran-fears-regional-war-as-azeri-and-armenian-leaders-trade-accusations-idUSKBN26S1F2', 'https://www.1043theparty.com/2020/10/06/cardi-b-apologizes-after-promoting-fundraiser-for-armenia/', 'https://www.bbc.co.uk/news/world-europe-54449401', 'https://bossip.com/1964409/we-did-not-do-our-research-cardi-b-apologizes-after-promoting-a-fundraiser-for-armenia/', 'https://www.socialistparty.org.uk/articles/31453', 'https://www.msn.com/en-xl/news/other/iran-warns-of-regional-war-over-nagorno-karabakh/ar-BB19N2Ko', 'https://www.theguardian.com/music/2020/oct/07/cardi-b-apologises-for-supporting-armenia-fundraiser-after-backlash', 'https://www.abc.net.au/radio/programs/pm/fighting-escalates-between-azerbaijan-and-armenia/12733406', 'https://armenpress.am/eng/news/1030679/', 'https://www.bignewsnetwork.com/news/266621154/civilians-bearing-brunt-of-armenia-azerbaijan-fighting', 'https://news.am/eng/news/606572.html']","['220', '19', '1990', '19', '360', '360', '19', '360', '300', '19', '360', '24', '300', '24', '27', '300', '250', '230', '2000', '19', '24']","[20201007153000, 20201007151500, 20201007151500, 20201007150000, 20201007144500, 20201007144500, 20201007144500, 20201007144500, 20201007143000, 20201007143000, 20201007143000, 20201007141500, 20201007141500, 20201007140000, 20201007140000, 20201007140000, 20201007134500, 20201007133000, 20201007133000, 20201007133000, 20201007133000]","['themoscowtimes.com', 'europesun.com', 'barrons.com', 'centralasiatimes.com', 'reuters.com', 'netscape.com', 'russiaherald.com', 'reuters.com', 'msn.com', 'parisguardian.com', 'reuters.com', '1043theparty.com', 'bbc.co.uk', 'bossip.com', 'socialistparty.org.uk', 'msn.com', 'theguardian.com', 'abc.net.au', 'armenpress.am', 'bignewsnetwork.com', 'news.am']"
KILL,40.5651,-74.3374,['https://www.app.com/story/news/coronavirus/2020/10/07/nj-veterans-home-covid-left-marine-terrified-last-days/5858020002/'],['19'],[20201007133000],['app.com']
KILL,40.5773,-77.264,"['https://www.necn.com/news/national-international/baby-girl-dies-after-sexual-assault-father-charged/2332434/', 'https://www.inquirer.com/news/philadelphia-violence-gun-control-lawsuit-preemption-pennsylvania-20201007.html', 'https://gulfnews.com/world/americas/us-presidential-election-biden-says-debate-should-not-go-ahead-if-trump-has-coronavirus-1.1602033875412', 'https://www.democratandchronicle.com/story/news/2020/10/07/rochester-mass-shooting-no-charges-yet-hospitalized-victims-released/5906916002/', 'https://www.news18.com/news/world/biden-says-next-presidential-debate-should-be-called-off-if-trump-still-has-covid-2939411.html', 'http://www.angop.ao/angola/en_us/noticias/internacional/2020/9/41/Biden-says-next-presidential-debate-should-called-off-Trump-still-has-COVID,ac89dbd2-1635-4837-8f18-dc9ee33c4813.html', 'https://www.dailylocal.com/news/coronavirus/oct-6-coronavirus-update-according-to-the-department-of-health-there-are-1-036-new/article_59e45e71-bccd-574c-87da-283a1b717ff8.html']","['12', '366', '210', '2', '210', '210', '244']","[20201007153000, 20201007151500, 20201007144500, 20201007141500, 20201007134500, 20201007134500, 20201007133000]","['necn.com', 'inquirer.com', 'gulfnews.com', 'democratandchronicle.com', 'news18.com', 'angop.ao', 'dailylocal.com']"
KILL,40.6461,-111.498,['https://www.parkrecord.com/opinion/letters-oct-7-9-readers-endorse-political-candidates/'],['3'],[20201007150000],['parkrecord.com']
KILL,40.6695,-85.8242,"['https://www.wiltonbulletin.com/news/article/2-men-die-in-ultralight-aircraft-crash-near-15626229.php', 'https://www.heraldbulletin.com/news/local_news/briefs/briefs-oct-7/article_73bae3ac-07f7-11eb-a445-5b6e90530773.html']","['2', '2']","[20201007151500, 20201007134500]","['wiltonbulletin.com', 'heraldbulletin.com']"
KILL,40.7328,-74.0058,['https://www.959kissfm.com/2020/10/06/celebrity-gossip-tyler-perry-will-smith-dorinda-medley-clark-middleton-and-more/'],['63'],[20201007154500],['959kissfm.com']
KILL,40.7507,-73.5829,['https://www.dailymail.co.uk/news/article-8815057/Long-Island-cops-discover-clandestine-grave-body-16th-individual-killed-MS-13.html'],['16'],[20201007154500],['dailymail.co.uk']
KILL,40.7608,-111.891,['https://www.kitv.com/story/42730883/pence-preps-for-debate-as-chances-to-shake-up-the-race-dwindle'],['210'],[20201007150000],['kitv.com']
KILL,41.0,75.0,['https://www.centralasiatimes.com/news/266619889/kyrgyzstan-covid-19-cases-top-48097'],['1'],[20201007150000],['centralasiatimes.com']
KILL,41.2507,-73.0546,"['https://www.westport-news.com/entertainment/article/CT-s-live-Halloween-attractions-go-from-15627402.php', 'https://www.newmilfordspectrum.com/entertainment/article/CT-s-live-Halloween-attractions-go-from-15627402.php', 'https://www.newstimes.com/entertainment/article/CT-s-live-Halloween-attractions-go-from-15627402.php', 'https://www.greenwichtime.com/entertainment/article/CT-s-live-Halloween-attractions-go-from-15627402.php', 'https://www.stamfordadvocate.com/entertainment/article/CT-s-live-Halloween-attractions-go-from-15627402.php', 'https://www.ctpost.com/entertainment/article/CT-s-live-Halloween-attractions-go-from-15627402.php', 'https://www.thehour.com/entertainment/article/CT-s-live-Halloween-attractions-go-from-15627402.php']","['140', '140', '140', '140', '140', '140', '140']","[20201007154500, 20201007153000, 20201007153000, 20201007151500, 20201007150000, 20201007141500, 20201007141500]","['westport-news.com', 'newmilfordspectrum.com', 'newstimes.com', 'greenwichtime.com', 'stamfordadvocate.com', 'ctpost.com', 'thehour.com']"
KILL,41.4201,-73.2821,['https://www.lmtonline.com/news/article/Only-one-of-their-kids-survived-Sandy-Hook-Now-15627727.php'],['6'],[20201007144500],['lmtonline.com']
KILL,41.4859,-73.0507,['https://www.mycitizensnews.com/news/state-receives-first-shipment-of-rapid-tests/'],['4'],[20201007150000],['mycitizensnews.com']
KILL,41.5834,-72.7622,"['https://www.fox61.com/article/news/health/coronavirus/connecticut-covid-19-response-data-tests-positive-rate/520-5f887327-4728-4dff-b96d-cec85a31f7e0', 'https://www.wfsb.com/news/coronavirus-updates-four-additional-coronavirus-related-deaths-positivity-rate-at-0-7/article_02b0324c-0406-11eb-b10f-2352d8d4314c.html']","['19', '4']","[20201007144500, 20201007143000]","['fox61.com', 'wfsb.com']"
KILL,41.8148,-87.6403,['https://www.msn.com/en-us/news/us/coronavirus-in-illinois-updates-here-s-what-s-happening-wednesday-with-covid-19-in-the-chicago-area/ar-BB19N4dY'],['47'],[20201007140000],['msn.com']
KILL,41.85,-87.6501,"['https://wtax.com/news/101101-violence-victims-in-focus/', 'https://targetednews.com/pr_disp.php?pr_id=7258382', 'http://www.chicagotribune.com/news/breaking/ct-harvey-traffic-stop-death-state-police-20201007-3vpbowo5vbhg5kbcmu6d7kiorq-story.html', 'https://www.fox32chicago.com/news/9-shot-2-killed-tuesday-across-chicago', 'http://freerepublic.com/tag/*/index?more=3891405', 'https://www.wfmynews2.com/article/news/local/good-morning-show/top-tips-for-fire-safety-during-national-fire-prevention-week/83-2d74e525-2f5d-410e-9b85-e80ddced619d', 'http://freerepublic.com/tag/*/index?more=3891398']","['5', '1000000', '4', '2', '85', '250', '85']","[20201007154500, 20201007153000, 20201007151500, 20201007143000, 20201007143000, 20201007141500, 20201007141500]","['wtax.com', 'targetednews.com', 'chicagotribune.com', 'fox32chicago.com', 'freerepublic.com', 'wfmynews2.com', 'freerepublic.com']"
KILL,41.9,12.4833,"['https://www.thechronicleherald.ca/news/world/italy-makes-face-masks-mandatory-prolongs-covid-state-of-emergency-506694/', 'https://english.alarabiya.net/en/coronavirus/2020/10/07/Coronavirus-Masks-now-mandatory-in-Italy-as-COVID-19-emergency-extended', 'https://www.saltwire.com/news/world/italy-makes-face-masks-mandatory-prolongs-covid-state-of-emergency-506694/', 'https://news.abs-cbn.com/overseas/10/07/20/italy-makes-face-masks-mandatory-prolongs-covid-state-of-emergency', 'https://www.theguardian.pe.ca/news/world/italy-imposes-mandatory-face-masks-outdoors-health-ministry-506694/', 'https://www.thetelegram.com/news/world/italy-imposes-mandatory-face-masks-outdoors-health-ministry-506694/', 'https://www.reuters.com/article/us-health-coronavirus-italy-masks-idUSKBN26S1ZR', 'https://www.reuters.com/article/us-health-coronavirus-italy-masks/italy-makes-face-masks-mandatory-prolongs-covid-state-of-emergency-idUSKBN26S1ZR', 'https://www.saltwire.com/news/world/italy-imposes-mandatory-face-masks-outdoors-health-ministry-506694/', 'https://uk.reuters.com/article/uk-health-coronavirus-italy-masks/italy-makes-face-masks-mandatory-prolongs-covid-state-of-emergency-idUKKBN26S1ZT', 'https://www.metro.us/italy-makes-face-masks/']","['36', '36', '36', '36', '36', '36', '36', '36', '36', '36', '36']","[20201007153000, 20201007151500, 20201007144500, 20201007144500, 20201007143000, 20201007143000, 20201007134500, 20201007134500, 20201007133000, 20201007133000, 20201007133000]","['thechronicleherald.ca', 'alarabiya.net', 'saltwire.com', 'abs-cbn.com', 'theguardian.pe.ca', 'thetelegram.com', 'reuters.com', 'reuters.com', 'saltwire.com', 'reuters.com', 'metro.us']"
KILL,41.9087,-77.133,"['https://981thehawk.com/broome-covid-cases-increase-by-60-october-5/', 'https://wnbf.com/broome-covid-cases-increase-by-60-october-5/']","['27', '27']","[20201007141500, 20201007133000]","['981thehawk.com', 'wnbf.com']"
